|order_completed_at_category|phone_id|all_product_price_sum|all_product_price_count|avg_prive
145|2020-02|1190|6811.879972457886|1|6811.879972457886
146|2020-02|1192|4304.410007476807|1|4304.410007476807
147|2020-02|1200|1526.8399963378906|1|1526.8399963378906
148|2020-02|1206|32189.290125846863|1|32189.290125846863
149|2020-02|1208|4033.6500034332275|1|4033.6500034332275
150|2020-02|1215|21064.589966773987|4|5266.147491693497
151|2020-02|1228|7375.039968490601|1|7375.039968490601
152|2020-02|1231|3208.640007019043|1|3208.640007019043
153|2020-02|1239|2861.020030975342|1|2861.020030975342
154|2020-02|1240|8342.309949874878|1|8342.309949874878
155|2020-02|1258|12874.12001132965|2|6437.060005664825
156|2020-02|1266|4112.190004348755|3|1370.730001449585
157|2020-02|1270|43914.99003601074|7|6273.570005144392
158|2020-02|1271|20120.749955177307|5|4024.1499910354614
159|2020-02|1276|1892.5099983215332|1|1892.5099983215332
160|2020-02|1281|5142.500005722046|2|2571.250002861023
161|2020-02|1292|8956.98002243042|1|8956.98002243042
162|2020-02|1295|21642.21001815796|2|10821.10500907898
163|2020-02|1306|4267.479999542236|2|2133.739999771118
164|2020-02|1311|4224.430015563965|1|4224.430015563965
165|2020-02|1316|12593.66000366211|4|3148.4150009155273
166|2020-02|1333|8549.900009155273|2|4274.950004577637
167|2020-02|1340|36250.34994697571|5|7250.069989395141
168|2020-02|1346|5563.720006942749|1|5563.720006942749
169|2020-02|1347|2092.409980773926|1|2092.409980773926
170|2020-02|1356|11008.049951553345|4|2752.012487888336
171|2020-02|1357|2017.6000061035156|1|2017.6000061035156
172|2020-02|1372|2731.4300117492676|1|2731.4300117492676
173|2020-02|1373|8237.579985618591|2|4118.789992809296
174|2020-02|1374|6051.840028762817|3|2017.2800095876057
175|2020-02|1385|5365.389999389648|1|5365.389999389648
176|2020-02|1390|1844.8599910736084|1|1844.8599910736084
177|2020-02|1402|13987.210056304932|2|6993.605028152466
178|2020-02|1405|6801.960006713867|1|6801.960006713867
179|2020-02|1420|21051.110050201416|3|7017.036683400472
180|2020-02|1443|33511.33010864258|8|4188.916263580322
181|2020-02|1459|5996.130012512207|1|5996.130012512207
182|2020-02|1471|10879.3499751091|3|3626.4499917030334
183|2020-02|1479|4657.970066070557|2|2328.9850330352783
184|2020-02|1482|4843.8799657821655|2|2421.9399828910828
185|2020-02|1494|22583.90003013611|2|11291.950015068054
186|2020-02|1497|2652.370002746582|1|2652.370002746582
187|2020-02|1507|37610.080072402954|8|4701.260009050369
188|2020-02|1515|5133.900009155273|1|5133.900009155273
189|2020-02|1527|236659.76872825623|1|236659.76872825623
190|2020-02|1536|1837.8400192260742|1|1837.8400192260742
191|2020-02|1545|4007.620008468628|1|4007.620008468628
192|2020-02|1548|10405.790004730225|3|3468.596668243408
193|2020-02|1551|3538.550024032593|1|3538.550024032593
194|2020-02|1552|4716.319984436035|1|4716.319984436035
195|2020-02|1555|6826.279968261719|2|3413.1399841308594
196|2020-02|1556|2305.159994125366|1|2305.159994125366
197|2020-02|1559|3064.240001678467|2|1532.1200008392334
198|2020-02|1573|17612.289994239807|3|5870.763331413269
199|2020-02|1579|13401.649976730347|2|6700.824988365173
200|2020-02|1589|21377.670115947723|4|5344.417528986931
201|2020-02|1596|7607.9800090789795|2|3803.9900045394897
202|2020-02|1612|36407.98007965088|4|9101.99501991272
203|2020-02|1613|5360.6399269104|1|5360.6399269104
204|2020-02|1623|12354.040001869202|6|2059.0066669782004
205|2020-02|1627|15749.400016784668|4|3937.350004196167
206|2020-02|1631|9480.770038604736|2|4740.385019302368
207|2020-02|1648|11149.41999053955|2|5574.709995269775
208|2020-02|1649|5881.4699630737305|3|1960.4899876912434
209|2020-02|1651|6752.639986038208|1|6752.639986038208
210|2020-02|1659|2713.6600189208984|1|2713.6600189208984
211|2020-02|1660|20930.989879608154|3|6976.996626536052
212|2020-02|1674|2287.5899658203125|1|2287.5899658203125
213|2020-02|1686|20819.870040893555|3|6939.956680297852
214|2020-02|1705|7167.070030212402|1|7167.070030212402
215|2020-02|1714|11602.559997558594|3|3867.5199991861978
216|2020-02|1718|31573.85998916626|3|10524.619996388754
217|2020-02|1730|71575.88012123108|24|2982.3283383846283
218|2020-02|1739|53484.18992996216|2|26742.09496498108
219|2020-02|1743|4892.269989013672|2|2446.134994506836
220|2020-02|1746|15038.790147781372|3|5012.930049260457
221|2020-02|1749|2842.910015106201|1|2842.910015106201
222|2020-02|1763|1344.6800136566162|1|1344.6800136566162
223|2020-02|1766|9136.74003982544|2|4568.37001991272
224|2020-02|1772|6998.350008010864|1|6998.350008010864
225|2020-02|1777|14519.109977722168|2|7259.554988861084
226|2020-02|1786|2299.0100059509277|1|2299.0100059509277
227|2020-02|1787|8669.049928665161|2|4334.524964332581
228|2020-02|1791|5142.320007324219|2|2571.1600036621094
229|2020-02|1799|1293.0|1|1293.0
230|2020-02|1800|10889.209978103638|3|3629.7366593678794
231|2020-02|1805|32074.140300750732|11|2915.8309364318848
232|2020-02|1808|59100.55975151062|6|9850.093291918436
233|2020-02|1814|6196.9499769210815|1|6196.9499769210815
234|2020-02|1817|26877.030054092407|4|6719.257513523102
235|2020-02|1820|2355.6500282287598|1|2355.6500282287598
236|2020-02|1825|4877.280002593994|3|1625.7600008646648
237|2020-02|1827|9156.249977111816|1|9156.249977111816
238|2020-02|1829|9853.540009498596|3|3284.513336499532
239|2020-02|1834|7220.110013008118|4|1805.0275032520294
240|2020-02|1846|10850.78002166748|2|5425.39001083374
241|2020-02|1853|5348.400022506714|1|5348.400022506714
242|2020-02|1856|13877.090072631836|2|6938.545036315918
243|2020-02|1868|1805.2499904632568|1|1805.2499904632568
244|2020-02|1871|7486.000047683716|1|7486.000047683716
245|2020-02|1874|3057.0600242614746|1|3057.0600242614746
246|2020-02|1880|1061.1999835968018|1|1061.1999835968018
247|2020-02|1881|15558.249982833862|1|15558.249982833862
248|2020-02|1888|16952.070011138916|3|5650.690003712972
249|2020-02|1893|5854.199962615967|3|1951.3999875386555
250|2020-02|1895|7164.050033569336|1|7164.050033569336
251|2020-02|1899|29133.509970664978|6|4855.584995110829
252|2020-02|1907|5535.059986114502|1|5535.059986114502
253|2020-02|1911|2996.1400146484375|1|2996.1400146484375
254|2020-02|1917|9075.580030441284|2|4537.790015220642
255|2020-02|1918|6628.089984893799|1|6628.089984893799
256|2020-02|1920|30086.65985107422|7|4298.094264439174
257|2020-02|1928|3399.690008163452|1|3399.690008163452
258|2020-02|1943|10507.500057220459|1|10507.500057220459
259|2020-02|1952|41671.40998458862|5|8334.281996917725
260|2020-02|1963|8940.539999008179|2|4470.269999504089
261|2020-02|1969|7617.040021896362|1|7617.040021896362
262|2020-02|1991|12728.450016975403|5|2545.6900033950806
263|2020-02|1996|32259.99998474121|5|6451.999996948242
264|2020-02|2002|18215.930019378662|3|6071.976673126221
265|2020-02|2024|2636.800018310547|1|2636.800018310547
266|2020-02|2025|10859.990019798279|3|3619.996673266093
267|2020-02|2028|4394.699964523315|2|2197.3499822616577
268|2020-02|2037|7125.189923286438|2|3562.594961643219
269|2020-02|2039|2966.7100524902344|1|2966.7100524902344
270|2020-02|2043|9539.720125198364|1|9539.720125198364
271|2020-02|2048|12711.420064926147|2|6355.710032463074
272|2020-02|2049|4882.979991912842|2|2441.489995956421
273|2020-02|2061|25625.320026397705|4|6406.330006599426
274|2020-02|2064|10497.530014038086|2|5248.765007019043
275|2020-02|2075|27839.210048675537|5|5567.842009735107
276|2020-02|2076|4291.819974899292|1|4291.819974899292
277|2020-02|2079|5626.620079040527|2|2813.3100395202637
278|2020-02|2082|2531.5400047302246|1|2531.5400047302246
279|2020-02|2087|2234.2999877929688|1|2234.2999877929688
280|2020-02|2096|18480.56001663208|7|2640.0800023760116
281|2020-02|2104|6247.82004737854|1|6247.82004737854
282|2020-02|2105|7061.349987030029|1|7061.349987030029
283|2020-02|2127|7529.039970397949|2|3764.5199851989746
284|2020-02|2128|11121.26007938385|3|3707.08669312795
285|2020-02|2135|39814.569829940796|3|13271.523276646933
286|2020-02|2148|8346.879982948303|2|4173.439991474152
287|2020-02|2151|31523.600030899048|4|7880.900007724762
288|2020-02|2168|19353.68998336792|3|6451.229994455974
289|2020-02|2180|11942.620107650757|3|3980.873369216919
290|2020-02|2181|2230.100009918213|1|2230.100009918213
291|2020-02|2184|9799.480012893677|1|9799.480012893677
292|2020-02|2185|9927.270072937012|4|2481.817518234253
293|2020-02|2192|17947.779857635498|5|3589.5559715270997
294|2020-02|2228|2756.210042953491|1|2756.210042953491
295|2020-02|2237|45371.80014705658|5|9074.360029411317
296|2020-02|2246|20977.890029907227|6|3496.3150049845376
297|2020-02|2249|5432.0200119018555|1|5432.0200119018555
298|2020-02|2258|13546.700092315674|4|3386.6750230789185
299|2020-02|2265|8928.0|4|2232.0
300|2020-02|2266|15258.270034790039|3|5086.09001159668
301|2020-02|2283|7106.749973297119|1|7106.749973297119
302|2020-02|2293|30167.430029392242|5|6033.486005878449
303|2020-02|2302|17634.32001018524|3|5878.1066700617475
304|2020-02|2304|20387.759930610657|2|10193.879965305328
305|2020-02|2307|1554.6599922180176|1|1554.6599922180176
306|2020-02|2310|21937.299924850464|3|7312.433308283488
307|2020-02|2313|1330.3800029754639|1|1330.3800029754639
308|2020-02|2315|7142.53998374939|1|7142.53998374939
309|2020-02|2356|24629.379932403564|4|6157.344983100891
310|2020-02|2357|60749.51988506317|4|15187.379971265793
311|2020-02|2362|2281.3799934387207|1|2281.3799934387207
312|2020-02|2365|5931.399993896484|2|2965.699996948242
313|2020-02|2386|16120.100133895874|3|5373.366711298625
314|2020-02|2404|5171.18998336792|1|5171.18998336792
315|2020-02|2412|29938.5500164032|3|9979.5166721344
316|2020-02|2421|4941.370024681091|2|2470.6850123405457
317|2020-02|2429|6470.780048370361|2|3235.3900241851807
318|2020-02|2435|20784.799926757812|4|5196.199981689453
319|2020-02|2444|10108.970001220703|2|5054.485000610352
320|2020-02|2449|9573.770025253296|2|4786.885012626648
321|2020-02|2456|32546.809799194336|8|4068.351224899292
322|2020-02|2460|1981.2699851989746|1|1981.2699851989746
323|2020-02|2468|56121.48006439209|14|4008.677147456578
324|2020-02|2470|1699.9900131225586|1|1699.9900131225586
325|2020-02|2482|11035.439994812012|4|2758.859998703003
326|2020-02|2489|8746.32000541687|3|2915.4400018056235
327|2020-02|2499|11020.619995117188|4|2755.154998779297
328|2020-02|2515|8688.48998260498|2|4344.24499130249
329|2020-02|2521|17783.59002304077|4|4445.897505760193
330|2020-02|2523|11958.14003944397|2|5979.070019721985
331|2020-02|2550|4014.1100158691406|1|4014.1100158691406
332|2020-02|2555|6106.479953765869|2|3053.2399768829346
333|2020-02|2577|9894.750003814697|3|3298.250001271566
334|2020-02|2583|33101.79008960724|5|6620.358017921448
335|2020-02|2584|12879.640016555786|5|2575.928003311157
336|2020-02|2587|5026.779986381531|1|5026.779986381531
337|2020-02|2599|35157.670181274414|7|5022.52431161063
338|2020-02|2610|51463.619998931885|6|8577.269999821981
339|2020-02|2620|3881.5499839782715|1|3881.5499839782715
340|2020-02|2621|12011.16001701355|2|6005.580008506775
341|2020-02|2622|26102.619982242584|5|5220.523996448517
342|2020-02|2624|13579.870126724243|2|6789.935063362122
343|2020-02|2639|3180.3800048828125|1|3180.3800048828125
344|2020-02|2649|2713.5999937057495|2|1356.7999968528748
345|2020-02|2651|27576.98003387451|5|5515.396006774902
346|2020-02|2652|50640.26008987427|4|12660.065022468567
347|2020-02|2668|6676.70002746582|2|3338.35001373291
348|2020-02|2672|18931.439971923828|2|9465.719985961914
349|2020-02|2677|6749.199993133545|2|3374.5999965667725
350|2020-02|2681|15500.799987792969|5|3100.1599975585937
351|2020-02|2691|8285.160015106201|2|4142.580007553101
352|2020-02|2698|18793.980003356934|1|18793.980003356934
353|2020-02|2706|8537.040006637573|3|2845.6800022125244
354|2020-02|2713|4268.719970703125|1|4268.719970703125
355|2020-02|2715|24580.400035858154|2|12290.200017929077
356|2020-02|2717|10683.229998588562|1|10683.229998588562
357|2020-02|2719|3543.929988861084|1|3543.929988861084
358|2020-02|2733|4554.510011672974|1|4554.510011672974
359|2020-02|2734|21403.519954681396|3|7134.506651560466
360|2020-02|2738|3605.959976196289|1|3605.959976196289
361|2020-02|2740|39204.44002151489|4|9801.110005378723
362|2020-02|2741|13096.240097045898|5|2619.2480194091795
363|2020-02|2744|4132.039993286133|1|4132.039993286133
364|2020-02|2750|14337.28002357483|4|3584.3200058937073
365|2020-02|2762|17466.07006072998|4|4366.517515182495
366|2020-02|2766|3636.3899993896484|1|3636.3899993896484
367|2020-02|2770|6864.819984436035|2|3432.4099922180176
368|2020-02|2784|24466.700046539307|4|6116.675011634827
369|2020-02|2787|5465.7000207901|2|2732.85001039505
370|2020-02|2793|35932.280181884766|3|11977.426727294922
371|2020-02|2798|75347.81980705261|14|5381.987129075186
372|2020-02|2804|3069.779987335205|1|3069.779987335205
373|2020-02|2812|24411.36001586914|9|2712.3733350965713
374|2020-02|2816|4067.3899822235107|1|4067.3899822235107
375|2020-02|2824|11651.180025100708|3|3883.7266750335693
376|2020-02|2833|18573.04016494751|7|2653.2914521353587
377|2020-02|2836|2019.9099922180176|1|2019.9099922180176
378|2020-02|2848|3073.380023956299|1|3073.380023956299
379|2020-02|2851|18067.939922332764|3|6022.646640777588
380|2020-02|2856|10432.769989013672|1|10432.769989013672
381|2020-02|2864|5650.840013504028|2|2825.420006752014
382|2020-02|2873|20614.119897842407|5|4122.823979568481
383|2020-02|2897|38328.770270347595|5|7665.754054069519
384|2020-02|2899|21095.41003227234|4|5273.852508068085
385|2020-02|2903|6463.520030975342|3|2154.5066769917808
386|2020-02|2911|4374.7199783325195|1|4374.7199783325195
387|2020-02|2915|18316.470024108887|5|3663.2940048217774
388|2020-02|2917|10601.179985046387|2|5300.589992523193
389|2020-02|2924|8869.479990005493|1|8869.479990005493
390|2020-02|2934|18548.829891204834|4|4637.2074728012085
391|2020-02|2965|9530.229984283447|4|2382.557496070862
392|2020-02|2976|9592.680000305176|2|4796.340000152588
393|2020-02|2989|8043.940002441406|1|8043.940002441406
394|2020-02|3003|72912.38017654419|20|3645.6190088272097
395|2020-02|3004|11000.049993515015|2|5500.024996757507
396|2020-02|3026|4670.740005493164|1|4670.740005493164
397|2020-02|3031|9971.689979553223|1|9971.689979553223
398|2020-02|3044|4010.120018005371|1|4010.120018005371
399|2020-02|3045|12548.55996131897|2|6274.279980659485
400|2020-02|3046|10072.830032348633|1|10072.830032348633
401|2020-02|3062|17682.69990825653|5|3536.5399816513063
402|2020-02|3067|1976.7099924087524|1|1976.7099924087524
403|2020-02|3073|20827.92996788025|5|4165.58599357605
404|2020-02|3079|27024.670070648193|10|2702.4670070648194
405|2020-02|3081|43606.93001937866|4|10901.732504844666
406|2020-02|3096|6934.409992218018|1|6934.409992218018
407|2020-02|3097|6451.829998016357|1|6451.829998016357
408|2020-02|3101|6916.370006561279|2|3458.1850032806396
409|2020-02|3105|3254.5800018310547|1|3254.5800018310547
410|2020-02|3136|11456.070045471191|1|11456.070045471191
411|2020-02|3137|8366.370010375977|2|4183.185005187988
412|2020-02|3143|1972.1799926757812|1|1972.1799926757812
413|2020-02|3149|46028.39978790283|3|15342.799929300943
414|2020-02|3159|31753.30012512207|7|4536.185732160296
415|2020-02|3169|3970.520008087158|1|3970.520008087158
416|2020-02|3181|87328.06895256042|5|17465.613790512085
417|2020-02|3196|32129.379983901978|6|5354.896663983663
418|2020-02|3199|25031.690004348755|5|5006.338000869751
419|2020-02|3203|3113.6800079345703|1|3113.6800079345703
420|2020-02|3207|19362.470027923584|6|3227.078337987264
421|2020-02|3214|1990.9099960327148|1|1990.9099960327148
422|2020-02|3215|4396.240003585815|1|4396.240003585815
423|2020-02|3217|9514.15001296997|3|3171.3833376566567
424|2020-02|3224|6776.140008926392|1|6776.140008926392
425|2020-02|3230|17867.350006103516|6|2977.8916676839194
426|2020-02|3232|3519.3599967956543|1|3519.3599967956543
427|2020-02|3233|6852.909980773926|3|2284.303326924642
428|2020-02|3234|3411.9900226593018|1|3411.9900226593018
429|2020-02|3237|3218.9300022125244|1|3218.9300022125244
430|2020-02|3252|10656.790018081665|4|2664.1975045204163
431|2020-02|3256|29059.800106048584|5|5811.960021209717
432|2020-02|3257|2435.760036468506|1|2435.760036468506
433|2020-02|3258|2987.4799995422363|1|2987.4799995422363
434|2020-02|3261|11514.109992980957|2|5757.0549964904785
435|2020-02|3262|20932.879932403564|6|3488.8133220672607
436|2020-02|3266|32675.410041809082|6|5445.901673634847
437|2020-02|3293|31255.47015762329|3|10418.490052541098
438|2020-02|3304|3605.9499912261963|1|3605.9499912261963
439|2020-02|3306|4657.3499965667725|2|2328.6749982833862
440|2020-02|3319|16782.150024414062|1|16782.150024414062
441|2020-02|3326|11768.820056915283|3|3922.940018971761
442|2020-02|3331|7201.800000190735|3|2400.600000063578
443|2020-02|3343|2451.0200271606445|1|2451.0200271606445
444|2020-02|3346|14714.339973449707|4|3678.5849933624268
445|2020-02|3349|13094.100011825562|2|6547.050005912781
446|2020-02|3353|3278.6400146484366|1|3278.6400146484366
447|2020-02|3357|38694.83981704712|6|6449.1399695078535
448|2020-02|3362|12129.719995498657|2|6064.859997749329
449|2020-02|3376|5870.470001220703|2|2935.2350006103516
450|2020-02|3377|1177.8400058746338|1|1177.8400058746338
451|2020-02|3383|13281.209997177124|4|3320.302499294281
452|2020-02|3384|5357.119981765747|2|2678.5599908828735
453|2020-02|3392|5510.180011749268|2|2755.090005874634
454|2020-02|3397|2090.5700092315674|1|2090.5700092315674
455|2020-02|3398|2665.6499977111816|1|2665.6499977111816
456|2020-02|3438|10997.089990615845|3|3665.6966635386148
457|2020-02|3439|4007.4099922180176|1|4007.4099922180176
458|2020-02|3450|6553.760005950928|2|3276.880002975464
459|2020-02|3460|42296.28013420105|5|8459.25602684021
460|2020-02|3461|5564.6900062561035|2|2782.3450031280518
461|2020-02|3476|1858.5899963378906|1|1858.5899963378906
462|2020-02|3477|159046.76000452042|12|13253.896667043367
463|2020-02|3492|7521.930065155029|2|3760.9650325775146
464|2020-02|3495|9469.290021896362|2|4734.645010948181
465|2020-02|3506|17284.059982299805|2|8642.029991149902
466|2020-02|3519|27739.22999572754|5|5547.845999145507
467|2020-02|3520|2060.3999881744385|1|2060.3999881744385
468|2020-02|3528|8589.37996673584|3|2863.1266555786133
469|2020-02|3530|2376.190029144287|1|2376.190029144287
470|2020-02|3536|2959.130039215088|1|2959.130039215088
471|2020-02|3543|2756.150011062622|1|2756.150011062622
472|2020-02|3565|19695.069982528687|2|9847.534991264343
473|2020-02|3569|3417.8699793815613|2|1708.9349896907806
474|2020-02|3571|8239.45002746582|2|4119.72501373291
475|2020-02|3575|7209.41001701355|2|3604.705008506775
476|2020-02|3580|2571.4499769210815|1|2571.4499769210815
477|2020-02|3582|25621.6401386261|7|3660.234305518014
478|2020-02|3591|8955.14998626709|2|4477.574993133545
479|2020-02|3603|4323.7999839782715|2|2161.8999919891357
480|2020-02|3606|9425.97003364563|2|4712.985016822815
481|2020-02|3609|9993.430035591125|2|4996.715017795563
482|2020-02|3625|5254.610010147095|1|5254.610010147095
483|2020-02|3632|3819.640001296997|1|3819.640001296997
484|2020-02|3634|41960.519947052|4|10490.129986763
485|2020-02|3642|8216.429977416992|2|4108.214988708496
486|2020-02|3653|11434.190048217773|3|3811.396682739258
487|2020-02|3658|11649.369968414307|3|3883.123322804769
488|2020-02|3663|2295.289993286133|1|2295.289993286133
489|2020-02|3682|4022.2700119018555|1|4022.2700119018555
490|2020-02|3692|15109.4099817276|4|3777.3524954319
491|2020-02|3693|33191.4599609375|1|33191.4599609375
492|2020-02|3694|65378.63997840881|6|10896.439996401468
